names,scores,logfoldchanges,pvals,pvals_adj,group,sample_id
Dnm1,35.675915,2.8223343,9.343933570722952e-279,8.970176227894034e-276,13,p30_R3_mut
Syp,34.846794,2.906653,4.76119633670024e-266,2.285374241616115e-263,13,p30_R3_mut
Slc17a7,32.852222,3.3392372,1.058685506713665e-236,3.387793621483728e-234,13,p30_R3_mut
Nsf,31.865553,2.8104262,8.015999428588591e-223,1.923839862861262e-220,13,p30_R3_mut
Frrs1l,30.544567,3.1325197,6.676633993268064e-205,1.2819137267074683e-202,13,p30_R3_mut
Gria1,30.374907,2.9712532,1.1784663881130175e-202,1.885546220980828e-200,13,p30_R3_mut
Stxbp1,30.291555,2.2436686,1.4809849798087152e-201,2.031065115166238e-199,13,p30_R3_mut
Prkca,30.260082,3.48388,3.8444208350932985e-201,4.613305002111958e-199,13,p30_R3_mut
Snhg11,30.207262,3.157798,1.9016127481442318e-200,2.0283869313538473e-198,13,p30_R3_mut
Epha6,30.01236,5.163557,6.769750508353109e-198,6.498960488018985e-196,13,p30_R3_mut
Grin2a,30.007809,3.4615705,7.761706916426168e-198,6.773853308881021e-196,13,p30_R3_mut
Atp1a3,29.820581,2.0864856,2.113705276994902e-195,1.6909642215959215e-193,13,p30_R3_mut
Neurod6,29.352295,5.7881346,2.233673615930319e-189,1.649482054840851e-187,13,p30_R3_mut
Grin1,28.304121,2.6355953,3.074910941962315e-176,2.10851036020273e-174,13,p30_R3_mut
Rasgrp1,28.258474,3.6519034,1.1199505600885333e-175,7.167683584566613e-174,13,p30_R3_mut
Epha4,28.030956,3.0968223,6.818211577279377e-173,4.090926946367626e-171,13,p30_R3_mut
Neurod2,27.372688,3.4260974,5.799876233100685e-165,3.2752242257509755e-163,13,p30_R3_mut
Syt1,27.006496,2.9610503,1.2397847997289742e-160,6.612185598554529e-159,13,p30_R3_mut
Camk2b,26.315144,2.5643806,1.2868081656626303e-152,6.501767573874343e-151,13,p30_R3_mut
Cacna1a,25.334602,2.764585,1.3283509941016033e-141,6.376084771687696e-140,13,p30_R3_mut
Cadm3,24.714106,2.456589,7.543391145800765e-135,3.2916615908948794e-133,13,p30_R3_mut
Gria2,24.037834,2.1050797,1.1189858782737707e-127,4.670549752794869e-126,13,p30_R3_mut
Rab3a,23.638977,2.4881525,1.5324571974629007e-123,6.129828789851603e-122,13,p30_R3_mut
Unc13a,23.538025,2.1261911,1.6650893337727414e-122,6.393943041687326e-121,13,p30_R3_mut
Syn1,23.34161,2.1234937,1.6769277729541087e-120,6.191733315522863e-119,13,p30_R3_mut
Grin2b,23.323421,2.67845,2.5654323662911695e-120,9.121537302368602e-119,13,p30_R3_mut
Epha7,23.292822,2.917963,5.2417834870362785e-120,1.7971829098410098e-118,13,p30_R3_mut
Ptprs,22.955786,1.5869533,1.289895349833865e-116,4.269998399450036e-115,13,p30_R3_mut
Gabra5,22.237427,3.7651067,1.4927434199496768e-109,4.6226893004893214e-108,13,p30_R3_mut
Srgap3,22.168182,1.9084977,6.9667160951261125e-109,2.0900148285378337e-107,13,p30_R3_mut
Mapk8ip3,21.859798,1.6934584,6.2720555971926275e-106,1.8245979919105825e-104,13,p30_R3_mut
Kcnq2,21.534132,2.1275296,7.457762598864496e-103,2.1057212043852693e-101,13,p30_R3_mut
Prickle2,21.145973,1.8893011,3.005235674352886e-99,8.013961798274363e-98,13,p30_R3_mut
Crmp1,20.514124,2.5221095,1.6104353205941846e-93,4.0684681783432034e-92,13,p30_R3_mut
Robo1,20.47788,2.628772,3.39091514466206e-93,8.346868048398917e-92,13,p30_R3_mut
Sptan1,19.984974,1.6068118,7.442634590265461e-89,1.7426656601597175e-87,13,p30_R3_mut
Cx3cl1,19.970043,1.9989766,1.00366391608099e-88,2.2940889510422627e-87,13,p30_R3_mut
Plxna1,19.661306,2.6285179,4.626573784697218e-86,1.0094342802975748e-84,13,p30_R3_mut
Cacna1b,19.609697,2.3607564,1.2779231155951449e-85,2.726235979936309e-84,13,p30_R3_mut
Eef1a2,19.515377,1.500975,8.126668567260078e-85,1.6960003966455816e-83,13,p30_R3_mut
Ppp3cb,19.22105,2.0917654,2.4672376174278048e-82,5.039464069639771e-81,13,p30_R3_mut
Gabbr2,19.049393,1.9039828,6.646963658856732e-81,1.3293927317713463e-79,13,p30_R3_mut
Zbtb20,18.957727,1.5156883,3.812714317836005e-80,7.469807643107275e-79,13,p30_R3_mut
Nrp1,18.899685,2.1947145,1.1473719401911501e-79,2.202954125167008e-78,13,p30_R3_mut
Gls,18.672688,2.4879622,8.259075942574685e-78,1.554649589190529e-76,13,p30_R3_mut
Mdga1,18.390436,3.0986888,1.5671563654524516e-75,2.893211751604526e-74,13,p30_R3_mut
Arhgef9,17.79708,1.8455712,7.445181203352788e-71,1.3485611236261655e-69,13,p30_R3_mut
Kcnd2,17.677534,2.3054583,6.246857948555433e-70,1.1105525241876325e-68,13,p30_R3_mut
Astn1,17.26242,1.7159698,9.024747163072111e-67,1.5752285957362232e-65,13,p30_R3_mut
Slitrk5,16.745193,1.9484138,6.138959927468427e-63,1.033930093047314e-61,13,p30_R3_mut
Dsp,31.31109,10.366416,3.2963978153363266e-215,3.1645419027228736e-212,8,p30_R3_mut
Camk2b,28.088156,3.3435528,1.3669531084832722e-173,6.561374920719707e-171,8,p30_R3_mut
Plxna4,27.91971,4.133938,1.5381004689961867e-171,4.9219215007877973e-169,8,p30_R3_mut
Epha7,27.197235,4.551475,7.002720753272564e-163,1.6806529807854154e-160,8,p30_R3_mut
Gria1,25.680813,3.0044155,1.915005769110565e-145,3.676811076692285e-143,8,p30_R3_mut
Grin1,25.235125,2.8062124,1.6496271970637385e-140,2.6394035153019813e-138,8,p30_R3_mut
Tiam1,24.867746,4.81586,1.6622518747243238e-136,2.279659713907644e-134,8,p30_R3_mut
Adcy1,24.441072,2.9108467,6.261955141558831e-132,7.514346169870597e-130,8,p30_R3_mut
Grin2a,24.274326,3.350964,3.66094274041083e-130,3.9050055897715525e-128,8,p30_R3_mut
Fam163b,22.891346,5.263193,5.666466233675885e-116,5.4398075843288495e-114,8,p30_R3_mut
Gria2,22.078487,2.3327231,5.088342911984812e-108,4.440735632277655e-106,8,p30_R3_mut
Ntrk3,21.63746,3.3401651,7.977889072453226e-104,6.3823112579625806e-102,8,p30_R3_mut
Unc13a,21.185413,2.3022408,1.3017688270215011e-99,8.926414813861721e-98,8,p30_R3_mut
C1ql3,20.795502,5.686955,4.7535466195617344e-96,3.04226983651951e-94,8,p30_R3_mut
Prox1,20.790428,5.540888,5.283788019216808e-96,3.170272811530085e-94,8,p30_R3_mut
Nsf,20.295095,2.1558192,1.4207990926412704e-91,8.023336052562468e-90,8,p30_R3_mut
Camkk1,20.090818,3.4180336,8.878559769431166e-90,4.7352318770299555e-88,8,p30_R3_mut
Zbtb20,19.896566,1.8928674,4.357711797752157e-88,2.2017912241274056e-86,8,p30_R3_mut
Gabbr2,19.789242,2.4738996,3.6855053895762907e-87,1.7690425869966196e-85,8,p30_R3_mut
Ptprj,19.439674,2.5695462,3.564182166583565e-84,1.6293404190096297e-82,8,p30_R3_mut
Kcnd2,18.95068,2.7990978,4.359162690078015e-80,1.902180082943134e-78,8,p30_R3_mut
Tanc1,18.922968,3.072178,7.37804416650381e-80,3.0795314781928946e-78,8,p30_R3_mut
Dlgap1,18.740396,1.9713774,2.3188940386433774e-78,9.275576154573509e-77,8,p30_R3_mut
Stxbp6,18.290174,4.4898334,9.90982725152038e-75,3.8053736645838264e-73,8,p30_R3_mut
Grik2,18.27228,2.3446238,1.3758205085157583e-74,5.079952646827415e-73,8,p30_R3_mut
Epha4,17.993464,2.3623874,2.1921945397928538e-72,7.794469474819036e-71,8,p30_R3_mut
Neurod2,17.971157,2.7428217,3.278059656102534e-72,1.123906167806583e-70,8,p30_R3_mut
Grin2b,17.447989,2.2763677,3.5657143455975765e-68,1.1803744040598874e-66,8,p30_R3_mut
Slit3,17.396479,3.33917,8.77323751453736e-68,2.807436004651955e-66,8,p30_R3_mut
Rasgrf2,17.223207,3.5082486,1.7785116600963127e-66,5.507649011911162e-65,8,p30_R3_mut
Atp1a1,17.155046,1.8289089,5.762347583606628e-66,1.7287042750819883e-64,8,p30_R3_mut
Slitrk5,15.994797,2.3519232,1.3891030628044066e-57,3.8101112579778006e-56,8,p30_R3_mut
Cacna2d1,15.8694725,2.4529476,1.0310354830109251e-56,2.675119091055373e-55,8,p30_R3_mut
Epb41l1,15.818109,1.3345068,2.333998929873788e-56,5.8964183491548336e-55,8,p30_R3_mut
Dnm1,15.626798,1.6352751,4.782407093062922e-55,1.177207899830873e-53,8,p30_R3_mut
Kcnq2,15.427016,1.8179953,1.0773755361606581e-53,2.5857012867855797e-52,8,p30_R3_mut
Cplx2,14.77784,1.3639098,2.03593007225064e-49,4.653554450858606e-48,8,p30_R3_mut
Cntnap1,14.372684,1.6133558,7.679641603445107e-47,1.71452463704821e-45,8,p30_R3_mut
Grik3,14.320595,3.2350607,1.6272425585762563e-46,3.550347400530014e-45,8,p30_R3_mut
Ndrg4,14.3112955,1.9162236,1.860155247695353e-46,3.9683311950834197e-45,8,p30_R3_mut
Nfib,14.281802,1.5645977,2.841553196797124e-46,5.930197975924432e-45,8,p30_R3_mut
Unc5a,14.24796,2.673962,4.615672386743943e-46,9.42775636441316e-45,8,p30_R3_mut
Sptan1,14.223748,1.4510868,6.526131204638601e-46,1.30522624092772e-44,8,p30_R3_mut
Stxbp1,14.181581,1.310191,1.1913318807183822e-45,2.3340379703870343e-44,8,p30_R3_mut
Sema5a,14.134192,3.8479133,2.3379962904405854e-45,4.488952877645924e-44,8,p30_R3_mut
Src,13.852477,1.493557,1.2289988735819107e-43,2.313409644389479e-42,8,p30_R3_mut
Ncam1,13.7623,1.7726145,4.296394593817713e-43,7.931805403971162e-42,8,p30_R3_mut
Grm2,13.714995,5.0799184,8.25721040752991e-43,1.4679485168942063e-41,8,p30_R3_mut
Arhgef2,13.705053,1.826004,9.469744403619925e-43,1.6529008413591144e-41,8,p30_R3_mut
Trpc4,13.656009,2.8601146,1.8589634390495547e-42,3.186794466942094e-41,8,p30_R3_mut
Cldn5,27.220026,6.720117,3.76351665546107e-163,3.6129759892426276e-160,3,p30_R3_mut
Apcdd1,26.633406,5.365429,2.7864622384481364e-156,1.3375018744551056e-153,3,p30_R3_mut
Cdh5,24.111362,6.7366433,1.8998843278193583e-128,6.079629849021946e-126,3,p30_R3_mut
