gene,log2FoldChange,pvalue,ctrl_mean,mut_mean,ctrl_detection_rate,mut_detection_rate,ctrl_cells,mut_cells,padj,time_point,abs_log2FC,-log10_padj,significant,regulation
Fbxw11,2.5397038,8.055462057356525e-78,3.428157,19.933695,0.10101910828025477,0.249692799213566,7850,4069,2.504422498601227e-77,p30,2.5397038,76.60129240336381,True,upregulated
Htra1,,4.0305920470293876e-77,-11.218223,24.94202,0.1937579617834395,0.39788645858933397,7850,4069,1.2451191992415623e-76,p30,,75.90478907017882,False,not_significant
Kcnb1,,4.596253422389081e-77,-4.650262,22.658508,0.04802547770700637,0.15458343573359548,7850,4069,1.402001830099814e-76,p30,,75.8532514194637,False,not_significant
Pdgfrb,-0.44367602,4.592331760491117e-77,18.455124,13.569291,0.02929936305732484,0.11698205947407225,7850,4069,1.402001830099814e-76,p30,0.44367602,75.8532514194637,False,not_significant
Atp6v0a1,0.99670666,5.346478174110964e-77,10.548941,21.049774,0.23121019108280255,0.4723519292209388,7850,4069,1.620651196527386e-76,p30,0.99670666,75.79031044580769,True,upregulated
Mdh2,0.008851054,5.971561568405356e-77,14.949705,15.041704,0.09503184713375797,0.23789628901449988,7850,4069,1.7988865594264583e-76,p30,0.008851054,75.74499622307384,False,not_significant
Vamp3,1.1537504,1.4207210223462524e-76,8.336901,18.548897,0.05363057324840764,0.16367657901204227,7850,4069,4.253393184184768e-76,p30,1.1537504,75.37126446919542,True,upregulated
Slc25a18,3.719856,1.5348755708653534e-76,1.7079642,22.504377,0.030955414012738852,0.11968542639469157,7850,4069,4.566961054415315e-76,p30,3.719856,75.34037269190179,True,upregulated
Psen2,0.59946764,5.636713049022309e-74,11.0858555,16.796816,0.027388535031847135,0.11059228311624478,7850,4069,1.6669547736437925e-73,p30,0.59946764,72.77807618290947,False,not_significant
Rasgrf2,,1.0780125860604052e-73,-14.198822,26.977678,0.04624203821656051,0.14843942000491522,7850,4069,3.1687036620563426e-73,p30,,72.49911837423711,False,not_significant
Cspg4,0.30158478,1.1262105477347223e-73,13.438406,16.562803,0.025605095541401272,0.10666011304988941,7850,4069,3.29043443163458e-73,p30,0.30158478,72.48274675894787,False,not_significant
Itgb2l,1.5473771,1.4208320178632225e-73,7.05574,20.622889,0.01337579617834395,0.07962644384369624,7850,4069,4.1263684351117544e-73,p30,1.5473771,72.38443199735359,False,not_significant
Vhl,-0.07555571,2.854402610378287e-73,16.29557,15.464113,0.012738853503184714,0.07790611943966577,7850,4069,8.240388488294459e-73,p30,0.07555571,72.08405231326097,False,not_significant
Sqstm1,,2.540117905149487e-72,-5.619935,22.990683,0.1573248407643312,0.3401327107397395,7850,4069,7.289687479275155e-72,p30,,71.13729109019171,False,not_significant
Bcl6,,3.740295203292592e-72,-12.437284,25.975128,0.0845859872611465,0.21577783239125092,7850,4069,1.0670842197628866e-71,p30,,70.97180130247351,False,not_significant
Cd9,-0.25977948,5.718879456180099e-72,17.805656,14.871561,0.01898089171974522,0.09117719341361515,7850,4069,1.6220213662265191e-71,p30,0.25977948,70.78994342930294,False,not_significant
Slc1a6,0.73243326,3.5319495587770507e-71,10.39993,17.278849,0.01770700636942675,0.0879823052347014,7850,4069,9.959276372132962e-71,p30,0.73243326,70.00177221569342,False,not_significant
Atp6v0a2,0.0071222503,6.486700434587086e-71,15.274204,15.349796,0.01745222929936306,0.08724502334725977,7850,4069,1.8185258443784605e-70,p30,0.0071222503,69.74028052249423,False,not_significant
Grk2,5.1023855,1.7586374506263755e-70,0.6893491,23.68156,0.29006369426751594,0.5549275006144015,7850,4069,4.9019492158263916e-70,p30,5.1023855,69.30963119234967,True,upregulated
Cdc37,-0.036647644,3.1972725241350445e-70,14.740518,14.370791,0.03630573248407643,0.12558368149422464,7850,4069,8.861012424031409e-70,p30,0.036647644,69.05251665451807,False,not_significant
Bad,0.7301583,1.8758028234851665e-68,10.808718,17.92973,0.015414012738853504,0.08085524698943229,7850,4069,5.169115735172192e-68,p30,0.7301583,67.28658374398167,False,not_significant
Kcnq3,2.9679701,3.2844639474652825e-68,2.4129906,18.880072,0.12726114649681528,0.2831162447775866,7850,4069,8.999802341924644e-68,p30,2.9679701,67.04576702864446,True,upregulated
Pde2a,0.7081973,1.1698825036453331e-67,12.616216,20.611887,0.004076433121019108,0.05160973212091423,7850,4069,3.1876012037527336e-67,p30,0.7081973,66.49653601784155,False,not_significant
Tiam1,3.0732186,2.23560683007484e-67,2.1564422,18.149672,0.07987261146496816,0.20422708282133203,7850,4069,6.057370461375962e-67,p30,3.0732186,66.2177158646046,True,upregulated
Stx17,-0.2798332,2.2882744777205812e-67,15.991574,13.17204,0.025477707006369428,0.10174490046694519,7850,4069,6.165628453858232e-67,p30,0.2798332,66.21002264978482,False,not_significant
Cacng5,1.568323,6.055489395659799e-67,6.897926,20.456474,0.01286624203821656,0.0739739493733104,7850,4069,1.6226035120966864e-66,p30,1.568323,65.7897875883344,False,not_significant
Stx16,1.8357112,1.6861705961045573e-66,5.35631,19.119205,0.17847133757961783,0.3725731137871713,7850,4069,4.493366698410496e-66,p30,1.8357112,65.34742813769505,True,upregulated
Gosr2,0.16010763,3.037303862925398e-66,12.630651,14.113117,0.07681528662420382,0.19562546080117965,7850,4069,8.049685101195727e-66,p30,0.16010763,65.09422110863684,False,not_significant
Tcf7l2,0.37339318,1.6243393496148283e-65,11.706869,15.1650305,0.06878980891719745,0.1781764561317277,7850,4069,4.281546655234738e-65,p30,0.37339318,64.36839931918848,False,not_significant
Kcnh1,,1.8757261367521894e-65,-22.30984,29.301533,0.05910828025477707,0.16416810027033668,7850,4069,4.917444196350335e-65,p30,,64.30826055979797,False,not_significant
Atp6v1e1,,2.8514165252107673e-65,-0.21057549,19.70846,0.07707006369426751,0.19095600884738265,7850,4069,7.435145240468936e-65,p30,,64.12871054341397,False,not_significant
Foxj1,0.46095788,3.323046923986151e-65,11.863741,16.32991,0.02573248407643312,0.10027033669206194,7850,4069,8.618597637076382e-65,p30,0.46095788,64.0645633940391,False,not_significant
Robo3,2.7357259,2.7676933865943747e-64,3.7855105,25.21506,0.008917197452229299,0.06266896043253871,7850,4069,7.140060066480169e-64,p30,2.7357259,63.14629813466204,False,not_significant
Arhgef9,,3.185864505146819e-64,-19.499752,27.966139,0.18471337579617833,0.37331039567461294,7850,4069,8.175366587281519e-64,p30,,63.087492764262294,False,not_significant
Slit3,1.4955115,4.7170328271332934e-64,5.5876503,15.755169,0.07770700636942675,0.19636274268862128,7850,4069,1.2040846953471828e-63,p30,1.4955115,62.91934296371919,True,upregulated
P2ry13,2.1897926,5.129243355854037e-63,4.3166084,19.69409,0.014522292993630573,0.07520275251904644,7850,4069,1.3024518469053446e-62,p30,2.1897926,61.88523832408208,False,not_significant
Cers1,2.8832839,1.3962518788461608e-62,2.6018815,19.1974,0.02713375796178344,0.10149913983779799,7850,4069,3.526990423127021e-62,p30,2.8832839,61.452595719575136,True,upregulated
Hmgb2,0.806937,5.848021124136798e-62,10.296413,18.013504,0.007643312101910828,0.057999508478741704,7850,4069,1.4695804379307498e-61,p30,0.806937,60.83280663770066,False,not_significant
Unc13c,-0.4288273,9.37201447054697e-62,16.000515,11.886229,0.019235668789808917,0.08454165642664045,7850,4069,2.343003617636742e-61,p30,0.4288273,60.63022704084458,False,not_significant
Kcnip3,1.3978542,1.814600826371585e-60,5.827887,15.357029,0.10471337579617834,0.23519292209388057,7850,4069,4.513237952770352e-60,p30,1.3978542,59.34551176844067,True,upregulated
Atp6v0b,2.243388,2.175882160822029e-60,3.5562658,16.839193,0.0715923566878981,0.1803883017940526,7850,4069,5.384198204074919e-60,p30,2.243388,59.26887896116305,True,upregulated
Rapgef2,,2.3746071117872e-58,-9.7571,25.797548,0.2647133757961783,0.5025804866060457,7850,4069,5.846113955415188e-58,p30,,57.233132723408,False,not_significant
Jam2,0.7600984,3.699122410272015e-58,8.662551,14.67095,0.057452229299363056,0.15335463258785942,7850,4069,9.060981661524886e-58,p30,0.7600984,57.042824748560676,True,upregulated
Slit1,,7.936763233656356e-58,-26.068535,29.017279,0.07133757961783439,0.1781764561317277,7850,4069,1.9343367680016747e-57,p30,,56.7134679130077,False,not_significant
Kcna2,,4.379304026171437e-56,-17.920227,24.352797,0.13668789808917198,0.27869255345293686,7850,4069,1.0619812263465736e-55,p30,,54.973883160623814,False,not_significant
Trp73,-0.29103202,1.7395535650521065e-55,15.4698305,12.643759,0.012484076433121018,0.06537232735315802,7850,4069,4.197430244031202e-55,p30,0.29103202,54.377016512553595,False,not_significant
Arfgef1,-0.32522163,2.098455198962779e-55,14.549615,11.61315,0.050955414012738856,0.13959203735561562,7850,4069,5.0135505985071316e-55,p30,0.32522163,54.29985459764857,False,not_significant
Ppp3cc,0.95730597,2.0957394540715068e-55,8.45124,16.409609,0.014394904458598727,0.06955025804866061,7850,4069,5.0135505985071316e-55,p30,0.95730597,54.29985459764857,False,not_significant
Cldn5,-0.4931657,4.112667480696313e-55,15.348699,10.904704,0.05757961783439491,0.14966822315065126,7850,4069,9.729969405549814e-55,p30,0.4931657,54.011888525304286,False,not_significant
Ssh2,0.7085151,4.106904876295746e-55,9.002627,14.711385,0.032356687898089175,0.10543130990415335,7850,4069,9.729969405549814e-55,p30,0.7085151,54.011888525304286,False,not_significant
Glul,,4.947412788215597e-55,-58.525753,41.83598,0.3521019108280255,0.6065372327353158,7850,4069,1.1648034962546431e-54,p30,,53.93374733445805,False,not_significant
Ptgs1,1.059029,5.7359751121890435e-55,7.8386583,16.33207,0.012738853503184714,0.06561808798230523,7850,4069,1.3439361977834232e-54,p30,1.059029,53.871621348550285,False,not_significant
Dync1i1,,6.334121447876548e-55,-0.7346397,17.55134,0.0821656050955414,0.1921848119931187,7850,4069,1.4769465876058296e-54,p30,,53.83063521025846,False,not_significant
Lpar1,,1.2476296899410322e-54,-10.976499,23.25764,0.05273885350318471,0.1413123617596461,7850,4069,2.895217223068902e-54,p30,,53.53831884636106,False,not_significant
Chrna1,1.811922,2.877763556700567e-54,4.983566,17.497784,0.015668789808917196,0.0715163430818383,7850,4069,6.64626345237988e-54,p30,1.811922,53.177422447642456,False,not_significant
Grm2,,8.651452571859865e-54,-3.766344,22.886457,0.015668789808917196,0.07127058245269108,7850,4069,1.988604027181059e-53,p30,,52.70145168541775,False,not_significant
S100a6,0.5601023,2.2195089089313165e-53,9.440236,13.918436,0.01910828025477707,0.07815188006881298,7850,4069,5.077650098262682e-53,p30,0.5601023,52.294337229738275,False,not_significant
Gngt2,-0.38777727,8.55868483288476e-53,15.899769,12.152292,0.006369426751592357,0.04890636520029491,7850,4069,1.9488085182859665e-52,p30,0.38777727,51.7102308307321,False,not_significant
Vsir,5.994654,9.943699341738102e-53,0.3023786,19.280655,0.01910828025477707,0.07766035881051855,7850,4069,2.25359541156214e-52,p30,5.994654,51.647124050267614,False,not_significant
Chrna4,0.70506996,1.314527248123364e-52,9.290341,15.145335,0.009808917197452229,0.05726222659130007,7850,4069,2.9653289085573562e-52,p30,0.70506996,51.52792712852256,False,not_significant
Pecam1,0.3507427,1.413720254643999e-52,9.937154,12.672027,0.03910828025477707,0.11550749569918899,7850,4069,3.17432557177009e-52,p30,0.3507427,51.49834853228439,False,not_significant
Nfe2l2,0.9211916,1.4927154474923583e-52,7.625634,14.440501,0.03286624203821656,0.1042025067584173,7850,4069,3.33625341951057e-52,p30,0.9211916,51.47674096807179,True,upregulated
Robo2,-0.5738641,3.376826421207128e-52,15.589984,10.473585,0.10178343949044585,0.22487097566969771,7850,4069,7.512664285713107e-52,p30,0.5738641,51.12420601780471,False,not_significant
Abl1,-0.6985143,3.56111724691263e-52,16.924013,10.428686,0.0310828025477707,0.10051609732120914,7850,4069,7.88649253311701e-52,p30,0.6985143,51.103116103532734,False,not_significant
Tmem119,,5.208028830096198e-52,-4.533739,17.663515,0.046369426751592356,0.12779552715654952,7850,4069,1.1481336284530255e-51,p30,,50.94000756252827,False,not_significant
Kcnj3,9.617502,5.947506955794914e-52,0.020948447,16.455399,0.05936305732484076,0.15114278692553454,7850,4069,1.305222114733273e-51,p30,9.617502,50.8843155764523,True,upregulated
Ap2m1,0.33451048,6.3416604542355845e-52,10.559658,13.315195,0.028789808917197453,0.09560088473826493,7850,4069,1.3854528469839003e-51,p30,0.33451048,50.85840825056972,False,not_significant
Rgs16,-0.4856959,7.096478955636376e-52,15.482331,11.056746,0.01872611464968153,0.07594003440648808,7850,4069,1.5434046159119473e-51,p30,0.4856959,50.81152020522505,False,not_significant
Mapk8ip3,,1.8838488241597218e-51,-16.41834,30.840445,0.3722292993630573,0.6554435979356107,7850,4069,4.07886910588154e-51,p30,,50.38946023131087,False,not_significant
Atp6v1g1,-0.16648737,3.049984734096303e-51,13.99205,12.467049,0.013630573248407643,0.0648808060948636,7850,4069,6.57441153794092e-51,p30,0.16648737,50.182143113904715,False,not_significant
Fbxw7,,3.526335139156453e-51,-2.2413814,16.568382,0.05987261146496815,0.15114278692553454,7850,4069,7.56757762164106e-51,p30,,50.1210431157328,False,not_significant
Cdk19,,4.3049651942463056e-51,-3.0576622,19.200281,0.044585987261146494,0.12386335709019415,7850,4069,9.197833124270741e-51,p30,,50.03631447406899,False,not_significant
Rims1,,6.599352592751226e-51,-9.276352,22.943771,0.03337579617834395,0.10321946424182846,7850,4069,1.4038096524054143e-50,p30,,49.85269177576339,False,not_significant
Hras,1.6968244,8.15474703300478e-51,4.927963,15.975795,0.01910828025477707,0.07618579503563529,7850,4069,1.7270970790424971e-50,p30,1.6968244,49.762683250326276,False,not_significant
Gnaq,0.4358408,2.882975001434286e-50,10.005816,13.534857,0.1394904458598726,0.28041287785696734,7850,4069,6.07931685085056e-50,p30,0.4358408,49.21614522082186,False,not_significant
Pou3f4,0.34911975,3.0482524106438454e-50,12.29786,15.664807,0.005859872611464968,0.045957237650528386,7850,4069,6.4000104725639185e-50,p30,0.34911975,49.19381931536408,False,not_significant
Gria1,,8.671624228946924e-50,-34.008522,8.1800585,0.5490445859872611,0.6062914721061686,7850,4069,1.812817996137611e-49,p30,,48.74164579614768,False,not_significant
Nrxn3,2.983772,1.9383350817345484e-49,1.9881783,15.727517,0.044585987261146494,0.12214303268616368,7850,4069,4.034731822494661e-49,p30,2.983772,48.39418532634001,True,upregulated
C1qc,2.0630643,4.112710134175146e-49,3.9644158,16.566221,0.015796178343949044,0.06807569427377734,7850,4069,8.524206902029683e-49,p30,2.0630643,48.0693460175079,False,not_significant
Npy2r,,7.255775165617565e-49,-14.6934185,24.666845,0.038471337579617834,0.1110838043745392,7850,4069,1.497468491627455e-48,p30,,47.82464230687273,False,not_significant
Atp1a2,,7.749341212631165e-49,-29.738335,31.63443,0.43515923566878983,0.7041042025067584,7850,4069,1.5925552915788623e-48,p30,,47.79790548055573,False,not_significant
Cdh20,2.7058008,1.015384328919509e-48,2.435619,15.890463,0.044331210191082805,0.12115999016957484,7850,4069,2.0778962005314846e-48,p30,2.7058008,47.682376151034056,True,upregulated
Plxna4,1.1552781,7.008676186578924e-48,7.4151316,16.515518,0.21312101910828027,0.4045219955763087,7850,4069,1.4282386346599909e-47,p30,1.1552781,46.84519922319186,True,upregulated
Grin3a,0.19795544,1.0101214399011985e-47,10.654143,12.2210655,0.02305732484076433,0.08159252887687392,7850,4069,2.0498280265777457e-47,p30,0.19795544,46.688282573208255,False,not_significant
Plp1,,2.87977961014213e-47,-102.53656,50.787426,0.24012738853503185,0.4249201277955272,7850,4069,5.819554628828888e-47,p30,,46.23511025068398,False,not_significant
Epha6,,3.205318366157234e-47,-18.831057,23.95397,0.1467515923566879,0.28631113295650035,7850,4069,6.450536960938831e-47,p30,,46.19040413195909,False,not_significant
Prkcb,,1.4050028016398855e-46,-6.517175,19.857933,0.03261146496815286,0.09805849102973703,7850,4069,2.8158113999807623e-46,p30,,45.55039643713313,False,not_significant
Ptprb,,2.2971017654418355e-45,-11.906757,20.055443,0.0648407643312102,0.15163430818382895,7850,4069,4.584750437198725e-45,p30,,44.33868429940449,False,not_significant
Ptprm,-0.05775774,2.4167156791665685e-45,11.919568,11.451798,0.16012738853503183,0.3054804620299828,7850,4069,4.803717640966335e-45,p30,0.05775774,44.3184225280331,False,not_significant
Gnb4,0.20495825,3.778577200457239e-45,10.508893,12.113107,0.02573248407643312,0.08454165642664045,7850,4069,7.480040580496983e-45,p30,0.20495825,44.12609604600745,False,not_significant
Tgfb1,0.03070283,1.5052568986547615e-44,12.339907,12.605333,0.0070063694267515925,0.04521995576308675,7850,4069,2.967681283933168e-44,p30,0.03070283,43.52758274222776,False,not_significant
Dlgap1,,1.8102212566186042e-44,-55.31957,39.761314,0.3146496815286624,0.546080117965102,7850,4069,3.554483034251106e-44,p30,,43.449223554342964,False,not_significant
Kcnc1,2.2700374,2.855940136454377e-44,3.0676363,14.796302,0.03210191082802548,0.09535512410911771,7850,4069,5.585205508791827e-44,p30,2.2700374,43.25296084229909,False,not_significant
Adcy4,-0.15931311,4.469882233176968e-44,14.534172,13.014644,0.003439490445859873,0.03563529122634554,7850,4069,8.706397120846706e-44,p30,0.15931311,43.06016152745441,False,not_significant
Snap29,-0.0797861,7.924477218831471e-44,11.825708,11.189461,0.018853503184713377,0.07028753993610223,7850,4069,1.5373485804533054e-43,p30,0.0797861,42.81322764882864,False,not_significant
Pdlim4,-0.011677286,1.6549636210453527e-43,12.421025,12.320894,0.008535031847133757,0.04816908331285328,7850,4069,3.1978380725378326e-43,p30,0.011677286,42.49514353120384,False,not_significant
Dnajc27,,2.1514970727126868e-43,-27.820818,25.347433,0.1559235668789809,0.2939297124600639,7850,4069,4.140778096292274e-43,p30,,42.38291804265338,False,not_significant
Itga6,-0.2902379,5.011246923445886e-43,12.489075,10.213156,0.03184713375796178,0.09388056033423446,7850,4069,9.606540544945669e-43,p30,0.2902379,42.01743297994125,False,not_significant
Cxcl12,-0.47184223,6.873840648974928e-43,13.517709,9.746853,0.026369426751592356,0.08380437453919883,7850,4069,1.3125246908475749e-42,p30,0.47184223,41.88189251801877,False,not_significant
Id4,,1.1504990190717828e-42,-2.4873297,16.431292,0.10114649681528662,0.2059474072253625,7850,4069,2.1882040166659398e-42,p30,,41.65991218911116,False,not_significant
Notum,0.6059413,1.2888878517090061e-42,8.270295,12.587153,0.015668789808917196,0.06291472106168591,7850,4069,2.4418383128080778e-42,p30,0.6059413,41.61228309640261,False,not_significant
Ccdc141,1.9217415,1.4213834544453408e-42,3.6246142,13.732943,0.04445859872611465,0.11501597444089456,7850,4069,2.682377336210079e-42,p30,1.9217415,41.57148012897996,True,upregulated
Fam163b,,1.9869348688840533e-42,-32.28188,26.915707,0.06331210191082802,0.148193659375768,7850,4069,3.7351295015843635e-42,p30,,41.427694336057826,False,not_significant
Slc4a4,,4.480469171701894e-42,-16.897816,20.904953,0.0775796178343949,0.17031211599901697,7850,4069,8.390067753959146e-42,p30,,41.07623453201376,False,not_significant
Prkaca,,7.948856066520977e-42,-5.2316084,16.57194,0.07452229299363057,0.16416810027033668,7850,4069,1.4827673816394898e-41,p30,,40.82892697627735,False,not_significant
Gng12,,8.879069482066049e-42,-1.8104677,17.312504,0.027898089171974522,0.0855246989432293,7850,4069,1.64994203019235e-41,p30,,40.78253131421631,False,not_significant
Atp6v1d,2.7449217,1.1645009502537767e-41,2.1960616,14.721373,0.03286624203821656,0.09412632096338167,7850,4069,2.1556601560041288e-41,p30,2.7449217,40.66641970545451,False,not_significant
Casp9,-0.0720171,2.0172045037642257e-41,13.07473,12.438082,0.004968152866242038,0.038092897517817643,7850,4069,3.7199398643560817e-41,p30,0.0720171,40.42946408076042,False,not_significant
Dnm2,0.59049547,4.1001375486925014e-41,9.254608,13.935254,0.009044585987261147,0.04767756205455886,7850,4069,7.532449663317664e-41,p30,0.59049547,40.12306376188048,False,not_significant
Epha2,-0.6993629,4.653922242141792e-41,16.04813,9.883146,0.006242038216560509,0.04104202506758417,7850,4069,8.517555801655732e-41,p30,0.6993629,40.06968501252712,False,not_significant
Kcnc2,0.4467089,1.1905564361619226e-40,8.940704,12.185533,0.020764331210191084,0.07102482182354387,7850,4069,2.1707513967614e-40,p30,0.4467089,39.663389910860126,False,not_significant
C1qa,,4.011136882860265e-40,-1.2308348,16.93134,0.021528662420382167,0.07225362496927992,7850,4069,7.286147521300481e-40,p30,,39.13750203992389,False,not_significant
Prex2,,8.145843139793859e-40,-6.0834484,15.508358,0.06802547770700637,0.15163430818382895,7850,4069,1.474154448805978e-39,p30,,38.83145701257587,False,not_significant
Pvr,0.5746365,8.534675263037018e-40,8.057617,12.000227,0.023821656050955414,0.0764315556647825,7850,4069,1.53877974073344e-39,p30,0.5746365,38.81282354016194,False,not_significant
Cx3cr1,,1.1814859687459859e-39,-4.3548436,17.408861,0.02840764331210191,0.08429589579749325,7850,4069,2.122298869784456e-39,p30,,38.673193457212015,False,not_significant
Gsn,,1.6365436234042874e-39,-62.366005,36.45808,0.16050955414012738,0.2919636274268862,7850,4069,2.9288695843213263e-39,p30,,38.5332999660004,False,not_significant
Stx7,0.7661388,2.2243444844055934e-39,6.9267592,11.780422,0.03681528662420382,0.09904153354632587,7850,4069,3.966202481384973e-39,p30,0.7661388,38.40162511809252,False,not_significant
Parp1,,3.059929412436027e-39,-4.1520724,18.510891,0.2045859872611465,0.3659375768001966,7850,4069,5.4361383334486196e-39,p30,,38.264709500304335,False,not_significant
Slc1a1,,4.501290206674559e-39,-15.337673,20.156616,0.07668789808917198,0.1639223396411895,7850,4069,7.967612227142924e-39,p30,,38.09867181059215,False,not_significant
Gda,2.4992628,7.5635981126716e-39,2.565409,14.504731,0.015668789808917196,0.05996559351191939,7850,4069,1.3339436671439004e-38,p30,2.4992628,37.87486251042331,False,not_significant
Sema4d,,8.230307510012652e-39,-14.5045185,18.9029,0.09210191082802548,0.1880068812976161,7850,4069,1.4462678052014987e-38,p30,,37.83975128134829,False,not_significant
Bmp4,1.9391636,1.0838707231615028e-38,4.091025,15.688395,0.012229299363057325,0.052838535266650284,7850,4069,1.8977519882069635e-38,p30,1.9391636,37.721760544907156,False,not_significant
Sema3g,0.76246995,1.2740664408217596e-38,8.607663,14.6019745,0.006496815286624204,0.04005898255099533,7850,4069,2.2227418122250124e-38,p30,0.76246995,37.653110980862884,False,not_significant
Fn1,-0.2560363,1.4553671099225744e-38,12.951536,10.8454275,0.008535031847133757,0.04472843450479233,7850,4069,2.529939241263257e-38,p30,0.2560363,37.596889908666455,False,not_significant
Pard6a,0.49940544,2.4221907953384707e-38,8.839942,12.496415,0.009808917197452229,0.047431801425411646,7850,4069,4.195580484782709e-38,p30,0.49940544,37.377207943322226,False,not_significant
Fbxo38,-0.014495994,2.6059297232349965e-38,9.584673,9.48885,0.05732484076433121,0.13271073973949374,7850,4069,4.497779059676061e-38,p30,0.014495994,37.34700188183062,False,not_significant
Rock2,2.382145,2.737317513042296e-38,2.6051855,13.581124,0.03299363057324841,0.09142295404276235,7850,4069,4.707797850445084e-38,p30,2.382145,37.32718219373027,False,not_significant
Gabrd,,3.782771684591719e-38,-9.661791,21.863058,0.016815286624203823,0.061685917915949864,7850,4069,6.482841932957539e-38,p30,,37.1882345673962,False,not_significant
Hopx,,2.4232262563145215e-37,-4.8583846,16.690681,0.06407643312101911,0.14057507987220447,7850,4069,4.138256106734306e-37,p30,,36.38318263539583,False,not_significant
Itgb8,0.62133604,3.012201981520544e-37,7.5532527,11.619162,0.03579617834394905,0.09510936347997051,7850,4069,5.126027933464785e-37,p30,0.62133604,36.2902190315274,False,not_significant
Cdk5,,8.212895258470998e-37,-2.0531075,15.248683,0.03834394904458599,0.09928729417547309,7850,4069,1.3927462239015503e-36,p30,,35.85612801035259,False,not_significant
Ppp3ca,,9.926382998803286e-37,-27.449955,23.956375,0.127515923566879,0.24207421971000245,7850,4069,1.6774549666967226e-36,p30,,35.775349130162034,False,not_significant
Ndnf,1.8026718,1.1927397523971294e-36,3.5040915,12.224573,0.04152866242038217,0.1042025067584173,7850,4069,2.0086068746965548e-36,p30,1.8026718,35.6971050552163,True,upregulated
Junb,,9.193491640222794e-36,-8.894384,17.312666,0.033121019108280254,0.08945686900958466,7850,4069,1.5428524032899845e-35,p30,,34.81167561865668,False,not_significant
Dlg3,3.0779402,1.44942091419585e-35,1.4846298,12.536332,0.09146496815286624,0.18407471123126076,7850,4069,2.4240315289137493e-35,p30,3.0779402,34.61546173568388,True,upregulated
Slc2a13,,1.6363522029048419e-35,-0.7206499,13.200741,0.051719745222929936,0.12017694765298599,7850,4069,2.72725367150807e-35,p30,,34.56427446491409,False,not_significant
Gad1,,2.2052520529885686e-35,-9.753117,16.251492,0.07719745222929936,0.1599901695748341,7850,4069,3.6628330332173145e-35,p30,,34.436182877787836,False,not_significant
Nsf,,2.6391283625179815e-35,-66.7453,41.98807,0.370828025477707,0.5885967068075695,7850,4069,4.3685230574103107e-35,p30,,34.35966536770554,False,not_significant
Kctd7,1.3549533,6.619458821654442e-35,4.825466,12.343003,0.02267515923566879,0.07004177930695503,7850,4069,1.0919855539123825e-34,p30,1.3549533,33.96178310695879,False,not_significant
Syt1,,1.1802170053958353e-34,-50.41159,32.425835,0.20522292993630573,0.3514376996805112,7850,4069,1.940356771582984e-34,p30,,33.71211840940781,False,not_significant
Ntn4,-0.75166893,1.7121623728489881e-34,14.893438,8.845453,0.00802547770700637,0.04079626443843696,7850,4069,2.8054011852424294e-34,p30,0.75166893,33.55200502386294,False,not_significant
Grm1,,7.141550072963568e-34,-8.016076,18.69377,0.020509554140127388,0.06512656672401082,7850,4069,1.1662127223526364e-33,p30,,32.93322222511922,False,not_significant
Atp6v0c,0.36268267,7.616760146735656e-34,7.815991,10.049915,0.08369426751592357,0.16736298844925043,7850,4069,1.2396404936801318e-33,p30,0.36268267,32.90670424568332,False,not_significant
Sall1,-0.19438088,8.006066425094135e-34,10.491131,9.168701,0.0775796178343949,0.15876136642909805,7850,4069,1.2986428816624266e-33,p30,0.19438088,32.886510260664025,False,not_significant
Sdc2,0.16612108,1.0327569392090279e-33,9.245677,10.373998,0.02445859872611465,0.0720078643401327,7850,4069,1.6696237183879283e-33,p30,0.16612108,32.77738139438593,False,not_significant
Mbp,,1.2683398416625779e-33,-186.39996,80.126755,0.555796178343949,0.8318997296633079,7850,4069,2.043670508991197e-33,p30,,32.68958912207044,False,not_significant
Sparcl1,,2.23589683001296e-33,-85.34191,25.983446,0.7537579617834395,0.8314082084050135,7850,4069,3.590761465418164e-33,p30,,32.44481344413415,False,not_significant
Rab3a,,3.573925049702132e-33,-24.602552,23.148655,0.21681528662420382,0.3686409437208159,7850,4069,5.720639105958859e-33,p30,,32.24255544940868,False,not_significant
Sox10,,3.816537610835508e-33,-45.269337,30.111557,0.11261146496815287,0.20987957729171786,7850,4069,6.088884017286912e-33,p30,,32.21546229842569,False,not_significant
Fbxo28,0.047674112,5.1724111907207566e-33,9.537034,9.857451,0.034777070063694265,0.08921110838043746,7850,4069,8.224981729506777e-33,p30,0.047674112,32.08486505809327,False,not_significant
Mapk1,,6.242455649258334e-33,-9.2528105,16.1791,0.12,0.2241336937822561,7850,4069,9.894088202255856e-33,p30,,32.00462422237468,False,not_significant
Myt1l,0.6471021,7.079233843434892e-33,6.2499804,9.787591,0.06993630573248408,0.14647333497173753,7850,4069,1.1183805909009521e-32,p30,0.6471021,31.95141037855991,False,not_significant
Gng3,-0.2745445,1.43334894495293e-32,10.455967,8.644066,0.054140127388535034,0.11968542639469157,7850,4069,2.2570592152667894e-32,p30,0.2745445,31.64645704680338,False,not_significant
Acsl1,,2.170865164524207e-32,-12.619582,17.058794,0.08929936305732485,0.17473580732366675,7850,4069,3.4073449993341113e-32,p30,,31.467583891168996,False,not_significant
