gene,ctrl_mean,mut_mean,log2fc,pvalue,statistic,time_point,pvalue_adj,abs_log2fc,-log10_pvalue,-log10_pvalue_adj,significant,regulation
Nlgn2,31.531294,41.940548,0.40051239691986784,0.0001856424628859638,11118.0,p0,0.0011279542048767421,0.40051239691986784,3.7313226785061406,2.947708532420995,False,not_significant
Cadm3,12.830492,6.452917,-0.8919753639293146,0.0001878894120515619,6460.0,p0,0.0011344266388018831,0.8919753639293146,3.726097692582499,2.945223583863382,True,downregulated
Bmpr2,17.138344,22.080822,0.34765187320829133,0.00019370064156483635,11106.0,p0,0.001154985191939397,0.34765187320829133,3.712868940831706,2.9374235838239873,False,not_significant
Trpc4,16.020367,17.010872,0.08160590502333342,0.00019308712227201008,11075.5,p0,0.001154985191939397,0.08160590502333342,3.7142466900357354,2.9374235838239873,False,not_significant
Nrp1,36.93674,49.549255,0.4140940973642573,0.00019842457200117594,11106.0,p0,0.001175849315562524,0.4140940973642573,3.7024045477879968,2.929648329291059,False,not_significant
Tafa2,4.965227,2.0261908,-0.9790741382652788,0.00023409061030222394,6917.5,p0,0.0013786931649701533,0.9790741382652788,3.6306160061056603,2.8605323774700495,True,downregulated
Cd70,11.439703,3.426844,-1.490601638930085,0.0002486916356882378,6742.0,p0,0.001455755916223831,1.490601638930085,3.6043388212259635,2.836911436234093,True,downregulated
Gabra4,8.128339,11.045309,0.40004716589961553,0.0002530403630540399,11057.0,p0,0.0014722348395871413,0.40004716589961553,3.596810197980363,2.8320229091547007,False,not_significant
Gap43,7.461079,11.139703,0.5208195215033014,0.0002825813828941495,10981.5,p0,0.0016342055878215875,0.5208195215033014,3.5488564538557306,2.7866933088562176,True,upregulated
Ppp3r1,4.638501,7.0786,0.5187935720981471,0.0002926159575523192,10934.0,p0,0.0016821037080851883,0.5187935720981471,3.533701993699617,2.774147231807632,True,upregulated
Lockd,5.7973285,1.6805787,-1.3424233439378515,0.00030053790764568726,7184.0,p0,0.0017173594722610702,1.3424233439378515,3.522100741488083,2.7651387901743774,True,downregulated
Mbp,6.2417393,2.8752272,-0.902055334703842,0.0003031358522964967,6848.0,p0,0.001721955137305543,0.902055334703842,3.51836269598564,2.7639781675597455,True,downregulated
Ptch1,8.309602,11.2529545,0.3963382965247229,0.0003075461334170667,11023.5,p0,0.0017367311063552,0.3963382965247229,3.5120897287156283,2.760267417054334,False,not_significant
Sema4f,10.540067,14.691459,0.4433279087168973,0.0003238030294299617,11005.0,p0,0.0018178415687296096,0.4433279087168973,3.489719092399936,2.740443969752522,False,not_significant
Cd24a,11.266157,15.575429,0.43436286737201396,0.000332806436967154,10999.5,p0,0.001857524299351557,0.43436286737201396,3.4778082824045105,2.731065496272491,False,not_significant
Ephb2,11.114012,14.976166,0.3992444900501193,0.00033933751379933944,11006.0,p0,0.0018830289783084732,0.3992444900501193,3.4693681263982894,2.7251429964875165,False,not_significant
Lrrc4,7.1269436,3.5276961,-0.8439357422788119,0.00034205502985066314,6835.5,p0,0.001887200164693314,0.8439357422788119,3.465904018979157,2.7241820342221885,True,downregulated
Sema6c,11.876295,6.4612117,-0.7872357004196398,0.000367592706890881,6661.0,p0,0.0020050511284957144,0.7872357004196398,3.4346331136854547,2.697874548460036,True,downregulated
Grin2a,9.701468,21.947826,1.100548729793528,0.00036642346908483516,10907.5,p0,0.0020050511284957144,1.100548729793528,3.4360167179528163,2.697874548460036,True,upregulated
Ppp3cc,5.6856456,3.0045497,-0.7394268368556285,0.00037275964591903,6883.0,p0,0.0020217472321032133,0.7394268368556285,3.428571109470661,2.694273142792899,True,downregulated
Rac1,7.164879,10.711093,0.5203723394249102,0.00037773678710411934,10968.0,p0,0.0020372321102244636,0.5203723394249102,3.422810717956852,2.6909594872261775,True,upregulated
C1ql1,3.1294045,6.801761,0.9178660694137153,0.0003967436385853749,10473.0,p0,0.0021277871119662565,0.9178660694137153,3.401490028024702,2.672071825965027,True,upregulated
Foxj1,1.7011033,13.422377,2.4166881870549517,0.00040498580905389225,10479.5,p0,0.002159924314954092,2.4166881870549517,3.392560194458331,2.665561466522069,True,upregulated
Nf1,5.7213655,8.5070915,0.5002497012917229,0.00043550354796306713,10893.0,p0,0.0023098530720693064,0.5002497012917229,3.3610083025288655,2.6364156443584816,True,upregulated
Igf1r,23.378063,32.26007,0.44820772899674943,0.0004410036807276774,10977.0,p0,0.0023261732609811555,0.44820772899674943,3.355557785786019,2.6333579407315253,False,not_significant
Omg,3.6346014,5.832246,0.5599146338691985,0.0004554537158571211,10738.0,p0,0.0023892653946603077,0.5599146338691985,3.3415557503466737,2.6217356070375346,True,upregulated
Egfr,8.424601,9.954193,0.21697983368232582,0.00047643930159861945,10902.5,p0,0.0024857702692101884,0.21697983368232582,3.3219924206497975,2.6045390106197654,False,not_significant
Ddx3x,20.291475,26.962658,0.3932255811602261,0.0004801980077152332,10967.0,p0,0.002491838310306075,0.3932255811602261,3.3185796461117185,2.603480141475164,False,not_significant
Tuba1a,9.696041,12.26741,0.3108098773276723,0.0004839040787517201,10929.0,p0,0.0024975694387185552,0.3108098773276723,3.3152407172757536,2.6024824284541013,False,not_significant
Pafah1b1,4.720263,7.3919396,0.5529228209391845,0.0005171935267589329,10853.0,p0,0.002655111153414843,0.5529228209391845,3.286346919426734,2.5759172929236644,True,upregulated
Cntn1,11.124122,14.199184,0.3261136764965687,0.0005284313815039697,10914.5,p0,0.0026840959060519098,0.3261136764965687,3.2770113992154997,2.5712019703491755,False,not_significant
Snap23,6.2160754,9.947994,0.6013802573234432,0.0005280431154585841,10900.0,p0,0.0026840959060519098,0.6013802573234432,3.2773306152668056,2.5712019703491755,True,upregulated
Tet2,29.353348,35.46362,0.26460211938432227,0.0005439053312474173,10942.0,p0,0.0027481532526185295,0.26460211938432227,3.2644766842993946,2.560959052212655,False,not_significant
Mapk8,10.313577,12.927332,0.299863807471491,0.0005526882578800612,10920.5,p0,0.002770150883029646,0.299863807471491,3.2575197621091347,2.5574965753822685,False,not_significant
Gnai3,13.160079,16.951168,0.3422484069093355,0.0005540301766059292,10941.0,p0,0.002770150883029646,0.3422484069093355,3.2564665797182872,2.5574965753822685,False,not_significant
Nras,12.956825,16.728933,0.34513492812879387,0.0005619757332078632,10939.0,p0,0.0027853860925326516,0.34513492812879387,3.2502824373872685,2.5551145971743896,False,not_significant
Cd99l2,9.449613,12.548855,0.37472145723723554,0.0005628801061993067,10925.0,p0,0.0027853860925326516,0.37472145723723554,3.249584100283732,2.5551145971743896,False,not_significant
Robo3,3.1826136,1.2003046,-0.9267014527505186,0.0005783605907001946,7489.0,p0,0.0028473136772932655,0.9267014527505186,3.237801307388044,2.5455646857109935,True,downregulated
Kit,18.766624,22.022163,0.21995688693405274,0.0005946269022916774,10923.0,p0,0.002912458296938828,0.21995688693405274,3.225755446203184,2.535740284520092,False,not_significant
Cacna2d2,6.2330604,3.6684542,-0.6316612706594009,0.0006290611237136936,6808.0,p0,0.0030654755267266287,0.6316612706594009,3.201307153597892,2.5135021467199166,True,downregulated
Rac2,3.2124596,0.8467457,-1.189677596338452,0.0007550550188593928,7644.0,p0,0.003624264090525085,1.189677596338452,3.122021401329152,2.4407801639535647,True,downregulated
Dlg1,12.430757,14.884404,0.24207040054783754,0.0007531457143576918,10871.0,p0,0.003624264090525085,0.24207040054783754,3.123120990838778,2.4407801639535647,False,not_significant
Mest,9.432429,13.048862,0.4293781740491863,0.0007476480229785782,10879.0,p0,0.003624264090525085,0.4293781740491863,3.1263028107646194,2.4407801639535647,False,not_significant
Ppp3cb,19.66161,24.797096,0.32025603133257785,0.0007613062155920973,10884.5,p0,0.003635362646149551,0.32025603133257785,3.118440624447684,2.4394522595323456,False,not_significant
Cdkn1b,6.0551186,9.364266,0.5548757705601061,0.0007649408901273014,10773.5,p0,0.003635362646149551,0.5548757705601061,3.1163721231252905,2.4394522595323456,True,upregulated
Cstb,2.4302363,6.2545123,1.0805706513589428,0.0007943511050554434,10449.0,p0,0.0037565372455823924,1.0805706513589428,3.0999874959554456,2.4252123008290902,True,upregulated
Olig1,7.194373,3.386319,-0.901622875624334,0.0008150226184359461,7019.5,p0,0.003835400557345629,0.901622875624334,3.088830338590557,2.4161892729768875,True,downregulated
Huwe1,31.467089,40.48247,0.35352382542037786,0.0008228951157189205,10873.0,p0,0.0038535576150739693,0.35352382542037786,3.084655515416258,2.4141381434324436,False,not_significant
Pla2g4d,3.730115,0.8700883,-1.3387688644914562,0.0008424294604235605,7708.0,p0,0.003925884864109797,1.3387688644914562,3.074466453935975,2.40606244126556,True,downregulated
Syt6,4.236753,6.702977,0.5567435957209568,0.0008720338934073641,10682.0,p0,0.004044215157831254,0.5567435957209568,3.0594666349828787,2.393165747400228,True,upregulated
Draxin,21.897356,25.151045,0.19168757005527196,0.0008781947115997367,10858.0,p0,0.0040470143652810014,0.19168757005527196,3.0564091825014645,2.392865254034132,False,not_significant
Erbb4,10.854806,15.171019,0.44793850870963337,0.0008810687524413846,10846.5,p0,0.0040470143652810014,0.44793850870963337,3.0549902009626466,2.392865254034132,False,not_significant
Ccdc25,6.3373933,9.496547,0.5165752535730471,0.0009026391981989351,10785.0,p0,0.004126350620337989,0.5165752535730471,3.044485810643196,2.3844338723375467,True,upregulated
Cplx2,16.473322,20.472164,0.2973136958962281,0.0009680557596710158,10835.0,p0,0.004404424309403673,0.2973136958962281,3.0140996267618525,2.356110849019977,False,not_significant
Atp6v1h,12.950739,15.521511,0.24400410642970305,0.0009810995444785662,10836.0,p0,0.0044427149183935075,0.24400410642970305,3.0082869259284264,2.352351553817609,False,not_significant
F11r,3.6248064,1.6855693,-0.7841650324284823,0.0009975161589705283,7381.0,p0,0.004495847477050269,0.7841650324284823,3.001080060358114,2.3471884307572832,True,downregulated
Limk1,22.429863,26.532757,0.23280055465531876,0.0010336933525343982,10835.5,p0,0.004637129058098235,0.23280055465531876,2.9856082765744016,2.333750816884024,False,not_significant
Cntnap2,5.252431,8.011596,0.5273653816032112,0.0010451137127171798,10742.5,p0,0.004644949834298577,0.5273653816032112,2.9808364539367935,2.333018972048156,True,upregulated
Insm1,9.266163,13.42305,0.4904792178463485,0.0010430510925859638,10711.0,p0,0.004644949834298577,0.4904792178463485,2.981694417666772,2.333018972048156,False,not_significant
Cdh5,13.958744,16.536112,0.22933985361635736,0.0011186836041516641,10799.0,p0,0.004949015022975104,0.22933985361635736,2.951292727055921,2.305481227864882,False,not_significant
Gsk3b,9.252031,5.806844,-0.5908517910003206,0.0011662718557843435,6811.5,p0,0.0051358760621695865,0.5908517910003206,2.9332002045465373,2.289385465111574,True,downregulated
Cask,6.849657,3.7141314,-0.7356376672893605,0.0011808278481817331,6963.0,p0,0.005176231663262392,0.7356376672893605,2.927813413169202,2.285986294969752,True,downregulated
Slc17a6,4.9925857,7.39191,0.4858205925924657,0.0011891287631145705,10734.0,p0,0.005188925511772672,0.4858205925924657,2.9247711158755454,2.284922563658183,False,not_significant
Trim25,8.647188,10.06248,0.1974944290874008,0.0012019228394737232,10753.0,p0,0.005221022289116626,0.1974944290874008,2.920123412089022,2.282244452734564,False,not_significant
Slitrk2,0.5683234,2.999237,1.3505017409950302,0.0012593340966398356,9908.0,p0,0.0054457690665506405,1.3505017409950302,2.899859037899569,2.2639407793106394,True,upregulated
Mdh2,12.359793,14.967464,0.25723761510827536,0.0012872312539508617,10788.5,p0,0.005541443963196534,0.25723761510827536,2.890343424119084,2.256377054127676,False,not_significant
Stx16,11.820837,15.04933,0.32402259686922935,0.0013192139352299597,10778.5,p0,0.005653774008128398,0.32402259686922935,2.879684769763848,2.2476615550584422,False,not_significant
Map2,16.470545,18.372293,0.14907016462944817,0.001331175190988076,10782.5,p0,0.005679680814882458,0.14907016462944817,2.8757647848915275,2.245676069963322,False,not_significant
Rgma,17.224424,9.973319,-0.7318732885683533,0.0014053537015540686,6793.5,p0,0.0059433460506251356,0.7318732885683533,2.8522143581068926,2.225968982260447,True,downregulated
Csf1,6.8442354,9.412951,0.40867430791642917,0.0014042655224269902,10605.0,p0,0.0059433460506251356,0.40867430791642917,2.852550766834317,2.225968982260447,False,not_significant
Itpr2,6.906454,3.4864206,-0.8174659260118098,0.0014686808201968982,6963.0,p0,0.0061839192429343085,0.8174659260118098,2.8330725766322438,2.2087361905931293,True,downregulated
Hopx,7.1522384,11.808199,0.6517994789659627,0.0014784272463157333,10628.0,p0,0.006197773609009187,0.6517994789659627,2.8302000423255795,2.207764291625899,True,upregulated
L1cam,7.9176064,10.807477,0.40497230304407594,0.0015647432798123,10723.0,p0,0.006531102385303513,0.40497230304407594,2.805556904958691,2.1850135079367154,False,not_significant
Kcnh1,2.5897787,6.352129,1.0342671836409236,0.0016807510321664376,10298.0,p0,0.006984939354457922,1.0342671836409236,2.7744966133684636,2.1558373602210397,True,upregulated
Vamp1,6.5342183,3.4124384,-0.7718817020608586,0.0017174993417356157,7098.5,p0,0.007106893827871513,0.7718817020608586,2.7651034207200245,2.148320172571356,True,downregulated
Cadm1,34.520096,36.258854,0.06894782369876634,0.0017390644864624025,10742.0,p0,0.007165244236068268,0.06894782369876634,2.7596843135720297,2.14476900155848,False,not_significant
Diablo,7.6759324,10.993427,0.46715326800347756,0.0018331107098864842,10724.5,p0,0.0075204541944060895,0.46715326800347756,2.7368113052282594,2.123755929598834,False,not_significant
Sdc1,5.887288,2.3822954,-1.0259333725171145,0.001907089154215153,7564.0,p0,0.007790662076793817,1.0259333725171145,2.7196290037140223,2.10842563294619,True,downregulated
Srgap3,29.493097,36.450325,0.2964955410806496,0.0019169771023614171,10722.0,p0,0.007797872958758307,0.2964955410806496,2.717383074590626,2.108023844521164,False,not_significant
Astn1,22.202013,28.348267,0.33902531629708155,0.0019436149992733817,10720.0,p0,0.007872870883132686,0.33902531629708155,2.7113897580570008,2.1038668710275363,False,not_significant
Rasd1,3.0229146,7.160349,1.020389705892739,0.001953869174601103,10342.0,p0,0.00788115297318092,1.020389705892739,2.709104518739525,2.1034102427564685,True,upregulated
Meis2,15.188134,20.545027,0.4124181780749205,0.002088017981376276,10678.0,p0,0.00837336020790401,0.4124181780749205,2.680265765641582,2.0771002257700673,False,not_significant
Cep44,5.139998,8.341903,0.6054782479291907,0.002102062302192569,10597.0,p0,0.00837336020790401,0.6054782479291907,2.677354416234767,2.0771002257700673,True,upregulated
Atp1a3,31.775568,36.399006,0.19037913915721671,0.002097843944756954,10703.0,p0,0.00837336020790401,0.19037913915721671,2.6782268214101737,2.0771002257700673,False,not_significant
Jam2,6.9676986,9.793162,0.43788265466783377,0.0021171041517594937,10651.0,p0,0.008398429692930223,0.43788265466783377,2.674257776169632,2.0758019091104947,False,not_significant
Fbxo38,8.351248,11.230976,0.387308754570783,0.002177634981662579,10686.0,p0,0.00860300239669167,0.387308754570783,2.662014915551376,2.06534995611012,False,not_significant
Pard6b,5.621747,3.326852,-0.6138940918334161,0.002221715290696042,7252.0,p0,0.008741174914213936,0.6138940918334161,2.653311595981085,2.0584301892802457,True,downregulated
Lrig2,4.5212646,6.40123,0.4227662925658621,0.0022624289043904123,10525.0,p0,0.008865027543733861,0.4227662925658621,2.645425059378478,2.052319910703442,False,not_significant
Gphn,14.824549,17.919073,0.2576770509935868,0.002333608926321251,10681.0,p0,0.00909432318176889,0.2576770509935868,2.6319719226570433,2.0412296164862043,False,not_significant
Lnpk,4.9695253,7.7341666,0.5490538326233367,0.0023464706352517256,10558.0,p0,0.00909432318176889,0.5490538326233367,2.629584876366439,2.0412296164862043,True,upregulated
Grin1,15.337565,18.833397,0.27973877928311547,0.0023493668219569633,10667.5,p0,0.00909432318176889,0.27973877928311547,2.6290491686995563,2.0412296164862043,False,not_significant
Ndrg4,5.4409575,3.2287586,-0.6070409858369986,0.002413845610826606,7232.0,p0,0.009306392716439925,0.6070409858369986,2.6172905107549456,2.0312186248111135,True,downregulated
Lhx1,6.0616183,2.398488,-1.055105799602034,0.0024528355655872506,7347.5,p0,0.009418888571855041,1.055105799602034,2.6103315652676247,2.0260003409000937,True,downregulated
Lhfpl4,5.460299,3.3039005,-0.5859562229994074,0.0025287235911205077,7215.0,p0,0.0096716121413374,0.5859562229994074,2.5970986397784404,2.0145011282199103,True,downregulated
Cldn2,1.4388597,12.799909,2.500380043136254,0.0026133698648292017,9818.0,p0,0.009955694723158864,2.500380043136254,2.58279912112342,2.0019284288653956,True,upregulated
Mex3a,21.023113,22.420261,0.0887387503570176,0.002647182930386257,10656.0,p0,0.010005100839255144,0.0887387503570176,2.577216046264854,1.9997785298452238,False,not_significant
Ntn4,5.003961,3.2202454,-0.5085877480056045,0.002643520583825648,7285.0,p0,0.010005100839255144,0.5085877480056045,2.5778173036030756,1.9997785298452238,True,downregulated
Apcdd1,17.224266,17.64209,0.032702886324222795,0.0026763500181158886,10660.0,p0,0.010030809526235982,0.032702886324222795,2.5724570893363055,1.9986640162726825,False,not_significant
Icam1,2.5288796,1.0053807,-0.8153340471641355,0.0026853313002527576,7800.0,p0,0.010030809526235982,0.8153340471641355,2.5710021259809563,1.9986640162726825,True,downregulated
Bcl2l11,3.3239446,1.3015704,-0.9097294465420714,0.002668302476702184,7722.5,p0,0.010030809526235982,0.9097294465420714,2.573764940678756,1.9986640162726825,True,downregulated
Itgb1,14.80609,18.082426,0.2717640416574149,0.003100019868098823,10627.5,p0,0.011534957648739807,0.2717640416574149,2.5086355227534582,1.9379839956771199,False,not_significant
Bcl6,4.277268,8.011137,0.7719179214690421,0.003245429042977579,10408.0,p0,0.01202938950292848,0.7719179214690421,2.4887278817046847,1.919756412746368,True,upregulated
Rab3a,11.525267,14.677095,0.323816970768049,0.003496744148390422,10595.0,p0,0.012911055317133867,0.323816970768049,2.4563361432146857,1.8890382581459353,False,not_significant
Nes,13.924389,15.396495,0.13571557983918345,0.0036125959013074914,10594.0,p0,0.013287709062280429,0.13571557983918345,2.4421806151403573,1.87654988943907,False,not_significant
Cd40,4.0527596,2.182232,-0.6670325796643486,0.003887108807074208,7497.0,p0,0.014242841430500917,0.6670325796643486,2.4103733025252687,1.8464033608054455,True,downregulated
Prom1,4.830074,8.85522,0.7573738997354215,0.004034299975432337,10443.0,p0,0.014678703773814384,0.7573738997354215,2.394231812411957,1.8333122937888042,True,upregulated
Deaf1,7.4765596,9.359272,0.2893718758302592,0.004036643537798956,10547.0,p0,0.014678703773814384,0.2893718758302592,2.3939795999585414,1.8333122937888042,False,not_significant
Aldoc,6.4466357,9.785728,0.5344629274290968,0.004130123181416964,10426.0,p0,0.014961955676076548,0.5344629274290968,2.3840369952656633,1.8250116361629025,True,upregulated
Ntrk3,14.253003,15.282337,0.09421448210024894,0.004387251701244525,10552.0,p0,0.01583369035035618,0.09421448210024894,2.357807448949092,1.8004178525405905,False,not_significant
Tcf7l2,9.059181,7.129076,-0.307349596960358,0.004425526122543455,10549.0,p0,0.0159120040361113,0.307349596960358,2.354035091398946,1.7982751197239526,False,not_significant
Asxl3,16.645792,16.460026,-0.015268495243225978,0.00446202691081004,10551.0,p0,0.01598337997902104,0.015268495243225978,2.3504678147825575,1.7963313757717778,False,not_significant
Ncam1,29.501516,30.255228,0.035216562547761954,0.004584363914545118,10552.0,p0,0.01636055523406436,0.035216562547761954,2.338720914643267,1.7862019616061062,False,not_significant
Cntn4,10.004343,6.1957245,-0.6128611635816538,0.0047362649302464584,7285.0,p0,0.01684005308532074,0.6128611635816538,2.32456401267743,1.7736565437968486,True,downregulated
Cdk6,10.330143,2.8032498,-1.5748614485981824,0.0049257503088792854,7150.0,p0,0.017449152385697837,1.5748614485981824,2.3075276067527644,1.758225664587602,True,downregulated
Itga6,5.387344,8.727975,0.60692338032538,0.00508255334179142,10460.0,p0,0.017938423559263835,0.60692338032538,2.2939180547117433,1.7462157257063735,True,upregulated
Nlgn3,15.310927,18.150885,0.2315722237082627,0.005433896777543015,10521.0,p0,0.01910820844850291,0.2315722237082627,2.264888615710042,1.7187800297112297,False,not_significant
Stx1a,8.075105,8.970377,0.13573376248422062,0.005475264212464697,10486.0,p0,0.019183407459730326,0.13573376248422062,2.2615949188171864,1.7170742485980057,False,not_significant
Ascl2,2.212414,0.60085666,-1.0048137070414729,0.0057694100118922086,8032.0,p0,0.02014048585969644,1.0048137070414729,2.2388685961476145,1.6959300569383087,True,downregulated
Ppp3ca,8.012662,9.63649,0.23899694664016122,0.005816425960822641,10458.0,p0,0.020231046820252667,0.23899694664016122,2.235343795811203,1.693981644836852,False,not_significant
Sema3a,4.174375,2.2622633,-0.6655114025083193,0.005893811327541717,7649.0,p0,0.020426205322888264,0.6655114025083193,2.229603770881585,1.689812306906465,True,downregulated
Sema3f,3.5227132,1.7112827,-0.738212943930556,0.005982333197713483,7671.5,p0,0.020658416797859507,0.738212943930556,2.2231294017529732,1.684902964631481,True,downregulated
Rnd3,3.3642168,6.4162908,0.7649750334834071,0.0061354240004395325,10300.0,p0,0.02111113634559839,0.7649750334834071,2.2121554191328445,1.6754883893668735,True,upregulated
Neurod2,28.21386,32.242943,0.18639513052335246,0.006358866521359001,10456.0,p0,0.021801828073230858,0.18639513052335246,2.196620291173903,1.6615070894765538,False,not_significant
Acsl1,10.79095,13.184946,0.26668072513341573,0.006465730383849831,10461.0,p0,0.022085128861682166,0.26668072513341573,2.189382409103918,1.655900062389098,False,not_significant
Ssh3,3.0865397,5.531875,0.6766174457979741,0.006487506603119137,10252.0,p0,0.022085128861682166,0.6766174457979741,2.1879221871093053,1.655900062389098,True,upregulated
Gabrr1,3.2124414,1.198819,-0.937927754119644,0.0067329873629963875,7719.0,p0,0.022839815789669725,0.937927754119644,2.1717922006495485,1.6413074031342705,True,downregulated
Cntnap1,1.5557004,3.2499971,0.7337431362677973,0.006918234249673233,9971.0,p0,0.023384922902392698,0.7337431362677973,2.1600047369706714,1.631064057575901,True,upregulated
Ptprf,4.3504252,9.043128,0.9084832140260839,0.0069667582813378245,10335.0,p0,0.023384922902392698,0.9084832140260839,2.1569692574864265,1.631064057575901,True,upregulated
Pik3cb,5.9820857,3.8304694,-0.5314946855069164,0.006962987777425015,7361.5,p0,0.023384922902392698,0.5314946855069164,2.1572043671684566,1.631064057575901,True,downregulated
Igfbpl1,17.081276,22.148552,0.3564254605416452,0.00705678506014237,10456.0,p0,0.023604577204657404,0.3564254605416452,2.1513931103702744,1.627003774064698,False,not_significant
Trpc6,4.7801437,7.593921,0.5722111767059821,0.007121753896484723,10217.0,p0,0.023739179654949077,0.5722111767059821,2.1474130381379473,1.6245342928576096,True,upregulated
Gng7,6.857429,4.321177,-0.5623119411944502,0.007457555179855461,7261.5,p0,0.02477250163550603,0.5623119411944502,2.1274035245273373,1.6060301342443166,True,downregulated
Gata2,3.9239538,1.551839,-0.9482799107467859,0.007563882702873988,7840.0,p0,0.025039059981927687,0.9482799107467859,2.1212552146088006,1.6013819794681883,True,downregulated
Syn2,5.6323605,8.182959,0.46943662470764413,0.0077673087789774855,10385.5,p0,0.025624111435802018,0.46943662470764413,2.1097294297057063,1.591351185652045,False,not_significant
Mdga1,18.743425,12.328539,-0.5668536731747198,0.00786490208377215,7130.0,p0,0.025857212330209812,0.5668536731747198,2.1043066798737717,1.5874182982826215,True,downregulated
Atp1a1,15.349673,19.77145,0.345340127928504,0.008060570464316031,10435.5,p0,0.02641006022438017,0.345340127928504,2.093634221130706,1.578230608445247,False,not_significant
Cdc42,6.200735,8.600538,0.41497110011740185,0.008388913794599715,10384.0,p0,0.027299516077341445,0.41497110011740185,2.0762942684383416,1.5638450513769364,False,not_significant
Atp6v0e2,10.294038,6.042605,-0.6813803097494764,0.008361450416363818,7176.5,p0,0.027299516077341445,0.6813803097494764,2.077718381270705,1.5638450513769364,True,downregulated
Psen2,6.211789,8.24462,0.3582568555600344,0.008429734251030187,10383.0,p0,0.02731666067122,0.3582568555600344,2.0741861163752997,1.563572392131864,False,not_significant
Sqstm1,12.954331,16.116032,0.2946352501769996,0.008451091895158688,10427.0,p0,0.02731666067122,0.2946352501769996,2.07308717585422,1.563572392131864,False,not_significant
Creb1,10.34982,5.7510443,-0.7494868497315805,0.00851858726290133,7152.5,p0,0.027350648068178184,0.7494868497315805,2.069632423402209,1.5630323786870706,True,downregulated
Srgap2,13.868538,16.660858,0.24829265932238453,0.008508671210684953,10421.0,p0,0.027350648068178184,0.24829265932238453,2.0701382578855894,1.5630323786870706,False,not_significant
Kcng4,1.7261957,0.26832485,-1.10396482037487,0.008869160073012132,8271.0,p0,0.02833809235751198,1.10396482037487,2.0521175067666926,1.5476293886154044,True,downregulated
Map2k1,4.85974,3.3574722,-0.4273451447831037,0.008885172707928235,7445.5,p0,0.02833809235751198,0.4273451447831037,2.0513341260611293,1.5476293886154044,False,not_significant
Gzmb,5.0215898,1.3497366,-1.3576453967697106,0.008916305898449526,7823.0,p0,0.028343224048051473,1.3576453967697106,2.0498150402669757,1.5475507501845578,True,downregulated
Grin3a,5.5706205,2.735129,-0.8148715109865783,0.00933604793516184,7409.0,p0,0.029579557814374147,0.8148715109865783,2.0298369271080556,1.5290083225707922,True,downregulated
Ctnnb1,20.378391,22.702635,0.14889414597883444,0.009675166550872558,10397.0,p0,0.03055315752907124,0.14889414597883444,2.014341550184779,1.5149439007539642,False,not_significant
Pla2g4a,5.5205426,7.132052,0.3186274040854946,0.009783251302391053,10280.0,p0,0.03079318442719807,0.3186274040854946,2.009516790608084,1.5115453969153012,False,not_significant
Cd9,5.987797,9.397705,0.5733555820728831,0.009877557095243147,10267.0,p0,0.03098841441644909,0.5733555820728831,2.0053504512868727,1.5088006447288844,True,upregulated
Rnf7,1.5009415,3.803758,0.9416921254646695,0.0101191046379679,9805.0,p0,0.03164280277670744,0.9416921254646695,1.9948579131871835,1.4997250556248014,True,upregulated
Ntn1,5.43616,7.65807,0.42784526839305015,0.010301029712453636,10280.0,p0,0.03210710559725808,0.42784526839305015,1.9871193601410053,1.4933988436018812,False,not_significant
Dlx2,3.8537242,7.2178597,0.7596705623426863,0.010503483057794898,10249.0,p0,0.03263218037373172,0.7596705623426863,1.9786666607449004,1.4863539071301666,True,upregulated
Fzd3,16.987766,20.0833,0.22908463051873906,0.01059445795939791,10378.0,p0,0.03280864400329675,0.22908463051873906,1.9749212580437323,1.4840117188384365,False,not_significant
Ptprd,5.976722,3.217637,-0.7261143460783366,0.010650702277749701,7462.0,p0,0.032876765873439594,0.7261143460783366,1.9726217551082517,1.4831109110955205,True,downregulated
Cul1,16.063799,19.284079,0.24940890093419163,0.011030703180012291,10369.5,p0,0.03394062516926859,0.24940890093419163,1.9573968014795669,1.469280162458441,False,not_significant
Rgs3,11.707471,14.34591,0.2721772794511473,0.011182496588151994,10367.5,p0,0.034297753113820814,0.2721772794511473,1.951461225661184,1.4647343301680642,False,not_significant
Mfng,9.369247,5.6034284,-0.6510240506275515,0.011533783601873447,7311.0,p0,0.035262523114007994,0.6510240506275515,1.9380282011298975,1.452686616163544,True,downregulated
Plcg1,10.851362,13.212145,0.26207140193952866,0.011602118130139304,10353.0,p0,0.03535883620613883,0.26207140193952866,1.9354627169578489,1.451502037707881,False,not_significant
Hpgds,4.420665,5.700788,0.305860974555411,0.011887222273382627,10110.0,p0,0.03599915893516505,0.305860974555411,1.9249196165568545,1.4437076457350375,False,not_significant
Stmn1,16.59443,18.971611,0.1828318612784439,0.011884803204708978,10356.0,p0,0.03599915893516505,0.1828318612784439,1.9250080051698404,1.4437076457350375,False,not_significant
Prkcg,4.070899,6.4145947,0.5481262814278504,0.012052246727153122,10112.0,p0,0.03638414106310377,0.5481262814278504,1.9189319862631722,1.4390878732080363,True,upregulated
Cntn2,15.909468,9.137908,-0.7380712707580966,0.012252652527315961,7265.0,p0,0.036767842271896764,0.7380712707580966,1.911769882460764,1.4345318560409768,True,downregulated
